ball_cx, ball_cy, ball_vx, ball_vy, paddle_y, paddle_vy
312, 112, 3, -3, 292, 0
315, 109, 3, -3, 292, 0
318, 106, 3, -3, 292, 0
321, 103, 3, -3, 292, 0
324, 100, 3, -3, 292, 0
327, 97, 3, -3, 292, 0
330, 94, 3, -3, 292, 0
333, 91, 3, -3, 292, 0
336, 88, 3, -3, 292, 0
339, 85, 3, -3, 292, 0
342, 82, 3, -3, 289, -3
345, 79, 3, -3, 286, -3
348, 76, 3, -3, 283, -3
351, 73, 3, -3, 280, -3
354, 70, 3, -3, 277, -3
357, 67, 3, -3, 274, -3
360, 64, 3, -3, 271, -3
363, 61, 3, -3, 268, -3
366, 58, 3, -3, 265, -3
369, 55, 3, -3, 262, -3
372, 52, 3, -3, 259, -3
375, 49, 3, -3, 259, 0
378, 46, 3, -3, 259, 0
381, 43, 3, -3, 259, 0
384, 40, 3, -3, 259, 0
387, 37, 3, -3, 259, 0
390, 34, 3, -3, 259, 0
393, 31, 3, -3, 259, 0
396, 28, 3, -3, 259, 0
399, 25, 3, -3, 259, 0
402, 22, 3, -3, 259, 0
405, 19, 3, -3, 259, 0
408, 16, 3, -3, 259, 0
411, 13, 3, -3, 259, 0
414, 10, 3, -3, 259, 0
417, 7, 3, -3, 259, 0
420, 10, 3, 3, 259, 0
423, 13, 3, 3, 259, 0
426, 16, 3, 3, 259, 0
429, 19, 3, 3, 259, 0
432, 22, 3, 3, 259, 0
435, 25, 3, 3, 262, 3
438, 28, 3, 3, 265, 3
441, 31, 3, 3, 268, 3
444, 34, 3, 3, 271, 3
447, 37, 3, 3, 274, 3
450, 40, 3, 3, 277, 3
453, 43, 3, 3, 280, 3
456, 46, 3, 3, 283, 3
459, 49, 3, 3, 286, 3
462, 52, 3, 3, 289, 3
465, 55, 3, 3, 292, 3
468, 58, 3, 3, 295, 3
471, 61, 3, 3, 298, 3
474, 64, 3, 3, 301, 3
477, 67, 3, 3, 304, 3
480, 70, 3, 3, 307, 3
483, 73, 3, 3, 310, 3
486, 76, 3, 3, 313, 3
489, 79, 3, 3, 316, 3
492, 82, 3, 3, 319, 3
495, 85, 3, 3, 322, 3
498, 88, 3, 3, 325, 3
501, 91, 3, 3, 328, 3
504, 94, 3, 3, 331, 3
507, 97, 3, 3, 334, 3
510, 100, 3, 3, 337, 3
513, 103, 3, 3, 340, 3
516, 106, 3, 3, 343, 3
519, 109, 3, 3, 346, 3
522, 112, 3, 3, 349, 3
525, 115, 3, 3, 352, 3
528, 118, 3, 3, 355, 3
531, 121, 3, 3, 358, 3
534, 124, 3, 3, 361, 3
537, 127, 3, 3, 361, 0
540, 130, 3, 3, 361, 0
543, 133, 3, 3, 361, 0
546, 136, 3, 3, 361, 0
549, 139, 3, 3, 361, 0
552, 142, 3, 3, 361, 0
555, 145, 3, 3, 361, 0
558, 148, 3, 3, 361, 0
561, 151, 3, 3, 361, 0
564, 154, 3, 3, 361, 0
567, 157, 3, 3, 361, 0
570, 160, 3, 3, 361, 0
573, 163, 3, 3, 361, 0
576, 166, 3, 3, 361, 0
579, 169, 3, 3, 361, 0
582, 172, 3, 3, 361, 0
585, 175, 3, 3, 361, 0
588, 178, 3, 3, 361, 0
591, 181, 3, 3, 361, 0
594, 184, 3, 3, 358, -3
597, 187, 3, 3, 355, -3
600, 190, 3, 3, 352, -3
603, 193, 3, 3, 349, -3
606, 196, 3, 3, 346, -3
609, 199, 3, 3, 343, -3
612, 202, 3, 3, 340, -3
615, 205, 3, 3, 337, -3
618, 208, 3, 3, 334, -3
621, 211, 3, 3, 331, -3
624, 214, 3, 3, 328, -3
627, 217, 3, 3, 325, -3
630, 220, 3, 3, 325, 0
633, 223, 3, 3, 325, 0
636, 226, 3, 3, 325, 0
639, 229, 3, 3, 325, 0
642, 232, 3, 3, 325, 0
645, 235, 3, 3, 325, 0
648, 238, 3, 3, 325, 0
651, 241, 3, 3, 325, 0
654, 244, 3, 3, 325, 0
657, 247, 3, 3, 325, 0
660, 250, 3, 3, 325, 0
663, 253, 3, 3, 325, 0
666, 256, 3, 3, 325, 0
669, 259, 3, 3, 325, 0
672, 262, 3, 3, 325, 0
675, 265, 3, 3, 325, 0
678, 268, 3, 3, 325, 0
681, 271, 3, 3, 325, 0
684, 274, 3, 3, 325, 0
687, 277, 3, 3, 325, 0
690, 280, 3, 3, 325, 0
693, 283, 3, 3, 325, 0
696, 286, 3, 3, 325, 0
699, 289, 3, 3, 325, 0
702, 292, 3, 3, 325, 0
705, 295, 3, 3, 325, 0
708, 298, 3, 3, 325, 0
711, 301, 3, 3, 325, 0
714, 304, 3, 3, 325, 0
717, 307, 3, 3, 325, 0
720, 310, 3, 3, 325, 0
723, 313, 3, 3, 325, 0
726, 316, 3, 3, 325, 0
729, 319, 3, 3, 325, 0
732, 322, 3, 3, 325, 0
735, 325, 3, 3, 325, 0
738, 328, 3, 3, 325, 0
741, 331, 3, 3, 322, -3
744, 334, 3, 3, 319, -3
747, 337, 3, 3, 316, -3
750, 340, 3, 3, 313, -3
753, 343, 3, 3, 310, -3
756, 346, 3, 3, 307, -3
759, 349, 3, 3, 304, -3
762, 352, 3, 3, 301, -3
765, 355, 3, 3, 298, -3
768, 358, 3, 3, 295, -3
771, 361, 3, 3, 292, -3
774, 364, 3, 3, 289, -3
777, 367, 3, 3, 286, -3
780, 370, 3, 3, 283, -3
783, 373, 3, 3, 280, -3
786, 376, 3, 3, 277, -3
789, 379, 3, 3, 274, -3
792, 382, 3, 3, 271, -3
67, 13, 3, 3, 190, 0
70, 16, 3, 3, 190, 0
73, 19, 3, 3, 190, 0
76, 22, 3, 3, 190, 0
79, 25, 3, 3, 190, 0
82, 28, 3, 3, 190, 0
85, 31, 3, 3, 190, 0
88, 34, 3, 3, 190, 0
91, 37, 3, 3, 190, 0
94, 40, 3, 3, 190, 0
97, 43, 3, 3, 190, 0
100, 46, 3, 3, 190, 0
103, 49, 3, 3, 190, 0
106, 52, 3, 3, 190, 0
109, 55, 3, 3, 190, 0
112, 58, 3, 3, 190, 0
115, 61, 3, 3, 190, 0
118, 64, 3, 3, 193, 3
121, 67, 3, 3, 196, 3
124, 70, 3, 3, 199, 3
127, 73, 3, 3, 202, 3
130, 76, 3, 3, 205, 3
133, 79, 3, 3, 208, 3
136, 82, 3, 3, 211, 3
139, 85, 3, 3, 214, 3
142, 88, 3, 3, 217, 3
145, 91, 3, 3, 220, 3
148, 94, 3, 3, 223, 3
151, 97, 3, 3, 226, 3
154, 100, 3, 3, 229, 3
157, 103, 3, 3, 232, 3
160, 106, 3, 3, 235, 3
163, 109, 3, 3, 238, 3
166, 112, 3, 3, 241, 3
169, 115, 3, 3, 244, 3
172, 118, 3, 3, 247, 3
175, 121, 3, 3, 250, 3
178, 124, 3, 3, 253, 3
181, 127, 3, 3, 256, 3
184, 130, 3, 3, 259, 3
187, 133, 3, 3, 262, 3
190, 136, 3, 3, 265, 3
193, 139, 3, 3, 268, 3
196, 142, 3, 3, 271, 3
199, 145, 3, 3, 274, 3
202, 148, 3, 3, 277, 3
205, 151, 3, 3, 280, 3
208, 154, 3, 3, 283, 3
211, 157, 3, 3, 286, 3
214, 160, 3, 3, 289, 3
217, 163, 3, 3, 292, 3
220, 166, 3, 3, 295, 3
223, 169, 3, 3, 298, 3
226, 172, 3, 3, 301, 3
229, 175, 3, 3, 304, 3
232, 178, 3, 3, 307, 3
235, 181, 3, 3, 310, 3
238, 184, 3, 3, 313, 3
241, 187, 3, 3, 313, 0
244, 190, 3, 3, 313, 0
247, 193, 3, 3, 313, 0
250, 196, 3, 3, 313, 0
253, 199, 3, 3, 313, 0
256, 202, 3, 3, 313, 0
259, 205, 3, 3, 313, 0
262, 208, 3, 3, 316, 3
265, 211, 3, 3, 319, 3
268, 214, 3, 3, 322, 3
271, 217, 3, 3, 325, 3
274, 220, 3, 3, 328, 3
277, 223, 3, 3, 331, 3
280, 226, 3, 3, 331, 0
283, 229, 3, 3, 331, 0
286, 232, 3, 3, 331, 0
289, 235, 3, 3, 331, 0
292, 238, 3, 3, 334, 3
295, 241, 3, 3, 337, 3
298, 244, 3, 3, 340, 3
301, 247, 3, 3, 343, 3
304, 250, 3, 3, 346, 3
307, 253, 3, 3, 349, 3
310, 256, 3, 3, 349, 0
313, 259, 3, 3, 349, 0
316, 262, 3, 3, 349, 0
319, 265, 3, 3, 349, 0
322, 268, 3, 3, 352, 3
325, 271, 3, 3, 355, 3
328, 274, 3, 3, 358, 3
331, 277, 3, 3, 361, 3
334, 280, 3, 3, 364, 3
337, 283, 3, 3, 367, 3
340, 286, 3, 3, 367, 0
343, 289, 3, 3, 370, 3
346, 292, 3, 3, 373, 3
349, 295, 3, 3, 376, 3
352, 298, 3, 3, 379, 3
355, 301, 3, 3, 382, 3
358, 304, 3, 3, 385, 3
361, 307, 3, 3, 388, 3
364, 310, 3, 3, 391, 3
367, 313, 3, 3, 394, 3
370, 316, 3, 3, 397, 3
373, 319, 3, 3, 400, 3
376, 322, 3, 3, 403, 3
379, 325, 3, 3, 403, 0
382, 328, 3, 3, 403, 0
385, 331, 3, 3, 406, 3
388, 334, 3, 3, 409, 3
391, 337, 3, 3, 412, 3
394, 340, 3, 3, 415, 3
397, 343, 3, 3, 418, 3
400, 346, 3, 3, 421, 3
403, 349, 3, 3, 421, 0
406, 352, 3, 3, 421, 0
409, 355, 3, 3, 421, 0
412, 358, 3, 3, 421, 0
415, 361, 3, 3, 421, 0
418, 364, 3, 3, 421, 0
421, 367, 3, 3, 421, 0
424, 370, 3, 3, 421, 0
427, 373, 3, 3, 424, 3
430, 376, 3, 3, 427, 3
433, 379, 3, 3, 430, 3
436, 382, 3, 3, 433, 3
439, 385, 3, 3, 436, 3
442, 388, 3, 3, 439, 3
445, 391, 3, 3, 439, 0
448, 394, 3, 3, 439, 0
451, 397, 3, 3, 439, 0
454, 400, 3, 3, 439, 0
457, 403, 3, 3, 439, 0
460, 406, 3, 3, 442, 3
463, 409, 3, 3, 445, 3
466, 412, 3, 3, 448, 3
469, 415, 3, 3, 451, 3
472, 418, 3, 3, 454, 3
475, 421, 3, 3, 457, 3
478, 424, 3, 3, 460, 3
481, 427, 3, 3, 460, 0
484, 430, 3, 3, 460, 0
487, 433, 3, 3, 460, 0
490, 436, 3, 3, 460, 0
493, 439, 3, 3, 460, 0
496, 442, 3, 3, 463, 3
499, 445, 3, 3, 466, 3
502, 448, 3, 3, 469, 3
505, 451, 3, 3, 472, 3
508, 454, 3, 3, 475, 3
511, 457, 3, 3, 478, 3
514, 460, 3, 3, 478, 0
517, 463, 3, 3, 478, 0
520, 466, 3, 3, 478, 0
523, 469, 3, 3, 478, 0
526, 472, 3, 3, 478, 0
529, 475, 3, 3, 478, 0
532, 478, 3, 3, 478, 0
535, 481, 3, 3, 478, 0
538, 484, 3, 3, 478, 0
541, 487, 3, 3, 478, 0
544, 490, 3, 3, 478, 0
547, 493, 3, 3, 478, 0
550, 496, 3, 3, 478, 0
553, 499, 3, 3, 478, 0
556, 502, 3, 3, 478, 0
559, 505, 3, 3, 478, 0
562, 508, 3, 3, 478, 0
565, 511, 3, 3, 478, 0
568, 514, 3, 3, 478, 0
571, 517, 3, 3, 478, 0
574, 520, 3, 3, 478, 0
577, 523, 3, 3, 475, -3
580, 526, 3, 3, 472, -3
583, 529, 3, 3, 469, -3
586, 532, 3, 3, 466, -3
589, 535, 3, 3, 463, -3
592, 538, 3, 3, 460, -3
595, 541, 3, 3, 457, -3
598, 544, 3, 3, 454, -3
601, 547, 3, 3, 454, 0
604, 550, 3, 3, 454, 0
607, 553, 3, 3, 454, 0
610, 556, 3, 3, 454, 0
613, 559, 3, 3, 454, 0
616, 562, 3, 3, 451, -3
619, 565, 3, 3, 448, -3
622, 568, 3, 3, 445, -3
625, 571, 3, 3, 442, -3
628, 574, 3, 3, 439, -3
631, 577, 3, 3, 436, -3
634, 580, 3, 3, 436, 0
637, 583, 3, 3, 436, 0
640, 586, 3, 3, 436, 0
643, 589, 3, 3, 436, 0
646, 592, 3, 3, 436, 0
649, 589, 3, -3, 436, 0
652, 586, 3, -3, 436, 0
655, 583, 3, -3, 436, 0
658, 580, 3, -3, 436, 0
661, 577, 3, -3, 436, 0
664, 574, 3, -3, 436, 0
667, 571, 3, -3, 436, 0
670, 568, 3, -3, 436, 0
673, 565, 3, -3, 436, 0
676, 562, 3, -3, 436, 0
679, 559, 3, -3, 436, 0
682, 556, 3, -3, 436, 0
685, 553, 3, -3, 436, 0
688, 550, 3, -3, 436, 0
691, 547, 3, -3, 436, 0
694, 544, 3, -3, 436, 0
697, 541, 3, -3, 436, 0
700, 538, 3, -3, 436, 0
703, 535, 3, -3, 436, 0
706, 532, 3, -3, 436, 0
709, 529, 3, -3, 436, 0
712, 526, 3, -3, 436, 0
715, 523, 3, -3, 436, 0
718, 520, 3, -3, 436, 0
721, 517, 3, -3, 436, 0
724, 514, 3, -3, 436, 0
727, 511, 3, -3, 436, 0
730, 508, 3, -3, 436, 0
733, 505, 3, -3, 436, 0
736, 502, 3, -3, 436, 0
739, 499, 3, -3, 436, 0
742, 496, 3, -3, 436, 0
745, 493, 3, -3, 436, 0
748, 490, 3, -3, 436, 0
751, 487, 3, -3, 433, -3
754, 484, 3, -3, 430, -3
757, 481, 3, -3, 427, -3
760, 478, 3, -3, 424, -3
763, 475, 3, -3, 421, -3
766, 472, 3, -3, 418, -3
769, 469, 3, -3, 415, -3
772, 466, 3, -3, 412, -3
775, 463, 3, -3, 409, -3
772, 460, -3, -3, 406, -3
769, 457, -3, -3, 403, -3
766, 454, -3, -3, 400, -3
763, 451, -3, -3, 397, -3
760, 448, -3, -3, 394, -3
757, 445, -3, -3, 391, -3
754, 442, -3, -3, 388, -3
751, 439, -3, -3, 388, 0
748, 436, -3, -3, 388, 0
745, 433, -3, -3, 388, 0
742, 430, -3, -3, 388, 0
739, 427, -3, -3, 388, 0
736, 424, -3, -3, 388, 0
733, 421, -3, -3, 388, 0
730, 418, -3, -3, 388, 0
727, 415, -3, -3, 388, 0
724, 412, -3, -3, 388, 0
721, 409, -3, -3, 388, 0
718, 406, -3, -3, 388, 0
715, 403, -3, -3, 388, 0
712, 400, -3, -3, 388, 0
709, 397, -3, -3, 388, 0
706, 394, -3, -3, 388, 0
703, 391, -3, -3, 388, 0
700, 388, -3, -3, 388, 0
697, 385, -3, -3, 388, 0
694, 382, -3, -3, 388, 0
691, 379, -3, -3, 388, 0
688, 376, -3, -3, 388, 0
685, 373, -3, -3, 388, 0
682, 370, -3, -3, 388, 0
679, 367, -3, -3, 388, 0
676, 364, -3, -3, 388, 0
673, 361, -3, -3, 388, 0
670, 358, -3, -3, 388, 0
667, 355, -3, -3, 388, 0
664, 352, -3, -3, 388, 0
661, 349, -3, -3, 388, 0
658, 346, -3, -3, 388, 0
655, 343, -3, -3, 388, 0
652, 340, -3, -3, 388, 0
649, 337, -3, -3, 388, 0
646, 334, -3, -3, 388, 0
643, 331, -3, -3, 388, 0
640, 328, -3, -3, 388, 0
637, 325, -3, -3, 388, 0
634, 322, -3, -3, 388, 0
631, 319, -3, -3, 388, 0
628, 316, -3, -3, 388, 0
625, 313, -3, -3, 388, 0
622, 310, -3, -3, 388, 0
619, 307, -3, -3, 388, 0
616, 304, -3, -3, 388, 0
613, 301, -3, -3, 388, 0
610, 298, -3, -3, 388, 0
607, 295, -3, -3, 388, 0
604, 292, -3, -3, 388, 0
601, 289, -3, -3, 388, 0
598, 286, -3, -3, 388, 0
595, 283, -3, -3, 388, 0
592, 280, -3, -3, 388, 0
589, 277, -3, -3, 388, 0
586, 274, -3, -3, 388, 0
583, 271, -3, -3, 388, 0
580, 268, -3, -3, 388, 0
577, 265, -3, -3, 388, 0
574, 262, -3, -3, 388, 0
571, 259, -3, -3, 388, 0
568, 256, -3, -3, 388, 0
565, 253, -3, -3, 388, 0
562, 250, -3, -3, 388, 0
559, 247, -3, -3, 388, 0
556, 244, -3, -3, 388, 0
553, 241, -3, -3, 388, 0
550, 238, -3, -3, 388, 0
547, 235, -3, -3, 388, 0
544, 232, -3, -3, 388, 0
541, 229, -3, -3, 388, 0
538, 226, -3, -3, 388, 0
535, 223, -3, -3, 388, 0
532, 220, -3, -3, 388, 0
529, 217, -3, -3, 388, 0
526, 214, -3, -3, 388, 0
523, 211, -3, -3, 388, 0
520, 208, -3, -3, 388, 0
517, 205, -3, -3, 388, 0
514, 202, -3, -3, 388, 0
511, 199, -3, -3, 388, 0
508, 196, -3, -3, 388, 0
505, 193, -3, -3, 388, 0
502, 190, -3, -3, 388, 0
499, 187, -3, -3, 388, 0
496, 184, -3, -3, 388, 0
493, 181, -3, -3, 388, 0
490, 178, -3, -3, 388, 0
487, 175, -3, -3, 388, 0
484, 172, -3, -3, 388, 0
481, 169, -3, -3, 388, 0
478, 166, -3, -3, 388, 0
475, 163, -3, -3, 388, 0
472, 160, -3, -3, 388, 0
469, 157, -3, -3, 388, 0
466, 154, -3, -3, 388, 0
463, 151, -3, -3, 388, 0
460, 148, -3, -3, 388, 0
457, 145, -3, -3, 388, 0
454, 142, -3, -3, 388, 0
451, 139, -3, -3, 388, 0
448, 136, -3, -3, 388, 0
445, 133, -3, -3, 388, 0
442, 130, -3, -3, 388, 0
439, 127, -3, -3, 388, 0
436, 124, -3, -3, 388, 0
433, 121, -3, -3, 388, 0
430, 118, -3, -3, 388, 0
427, 115, -3, -3, 388, 0
424, 112, -3, -3, 388, 0
421, 109, -3, -3, 388, 0
418, 106, -3, -3, 388, 0
415, 103, -3, -3, 388, 0
412, 100, -3, -3, 388, 0
409, 97, -3, -3, 388, 0
406, 94, -3, -3, 388, 0
403, 91, -3, -3, 388, 0
400, 88, -3, -3, 388, 0
397, 85, -3, -3, 388, 0
394, 82, -3, -3, 388, 0
391, 79, -3, -3, 388, 0
388, 76, -3, -3, 388, 0
385, 73, -3, -3, 388, 0
382, 70, -3, -3, 388, 0
379, 67, -3, -3, 388, 0
376, 64, -3, -3, 388, 0
373, 61, -3, -3, 388, 0
370, 58, -3, -3, 388, 0
367, 55, -3, -3, 388, 0
364, 52, -3, -3, 388, 0
361, 49, -3, -3, 388, 0
358, 46, -3, -3, 388, 0
355, 43, -3, -3, 388, 0
352, 40, -3, -3, 388, 0
349, 37, -3, -3, 388, 0
346, 34, -3, -3, 388, 0
343, 31, -3, -3, 388, 0
340, 28, -3, -3, 388, 0
337, 25, -3, -3, 388, 0
334, 22, -3, -3, 388, 0
331, 19, -3, -3, 388, 0
328, 16, -3, -3, 388, 0
325, 13, -3, -3, 388, 0
322, 10, -3, -3, 388, 0
319, 7, -3, -3, 388, 0
316, 10, -3, 3, 388, 0
313, 13, -3, 3, 388, 0
310, 16, -3, 3, 388, 0
307, 19, -3, 3, 388, 0
304, 22, -3, 3, 388, 0
301, 25, -3, 3, 388, 0
298, 28, -3, 3, 388, 0
295, 31, -3, 3, 388, 0
292, 34, -3, 3, 388, 0
289, 37, -3, 3, 388, 0
286, 40, -3, 3, 388, 0
283, 43, -3, 3, 388, 0
280, 46, -3, 3, 388, 0
277, 49, -3, 3, 388, 0
274, 52, -3, 3, 388, 0
271, 55, -3, 3, 388, 0
268, 58, -3, 3, 388, 0
265, 61, -3, 3, 388, 0
262, 64, -3, 3, 388, 0
259, 67, -3, 3, 388, 0
256, 70, -3, 3, 388, 0
253, 73, -3, 3, 388, 0
250, 76, -3, 3, 388, 0
247, 79, -3, 3, 388, 0
244, 82, -3, 3, 388, 0
241, 85, -3, 3, 388, 0
238, 88, -3, 3, 388, 0
235, 91, -3, 3, 388, 0
232, 94, -3, 3, 388, 0
229, 97, -3, 3, 388, 0
226, 100, -3, 3, 388, 0
223, 103, -3, 3, 388, 0
220, 106, -3, 3, 388, 0
217, 109, -3, 3, 388, 0
214, 112, -3, 3, 388, 0
211, 115, -3, 3, 388, 0
208, 118, -3, 3, 388, 0
205, 121, -3, 3, 388, 0
202, 124, -3, 3, 388, 0
199, 127, -3, 3, 388, 0
196, 130, -3, 3, 388, 0
193, 133, -3, 3, 388, 0
190, 136, -3, 3, 388, 0
187, 139, -3, 3, 388, 0
184, 142, -3, 3, 388, 0
181, 145, -3, 3, 388, 0
178, 148, -3, 3, 388, 0
175, 151, -3, 3, 388, 0
172, 154, -3, 3, 388, 0
169, 157, -3, 3, 388, 0
166, 160, -3, 3, 388, 0
163, 163, -3, 3, 388, 0
160, 166, -3, 3, 388, 0
157, 169, -3, 3, 388, 0
154, 172, -3, 3, 388, 0
151, 175, -3, 3, 388, 0
148, 178, -3, 3, 388, 0
145, 181, -3, 3, 388, 0
142, 184, -3, 3, 388, 0
139, 187, -3, 3, 388, 0
136, 190, -3, 3, 388, 0
133, 193, -3, 3, 388, 0
130, 196, -3, 3, 388, 0
127, 199, -3, 3, 388, 0
124, 202, -3, 3, 388, 0
121, 205, -3, 3, 388, 0
118, 208, -3, 3, 388, 0
115, 211, -3, 3, 388, 0
112, 214, -3, 3, 388, 0
109, 217, -3, 3, 388, 0
106, 220, -3, 3, 388, 0
103, 223, -3, 3, 388, 0
100, 226, -3, 3, 388, 0
97, 229, -3, 3, 388, 0
94, 232, -3, 3, 388, 0
91, 235, -3, 3, 388, 0
88, 238, -3, 3, 388, 0
85, 241, -3, 3, 388, 0
82, 244, -3, 3, 388, 0
79, 247, -3, 3, 388, 0
76, 250, -3, 3, 388, 0
73, 253, -3, 3, 388, 0
70, 256, -3, 3, 388, 0
67, 259, -3, 3, 388, 0
64, 262, -3, 3, 388, 0
61, 265, -3, 3, 388, 0
58, 268, -3, 3, 388, 0
55, 271, -3, 3, 388, 0
52, 274, -3, 3, 388, 0
49, 277, -3, 3, 388, 0
46, 280, -3, 3, 388, 0
43, 283, -3, 3, 388, 0
40, 286, -3, 3, 388, 0
37, 289, -3, 3, 388, 0
34, 292, -3, 3, 388, 0
31, 295, -3, 3, 388, 0
28, 298, -3, 3, 388, 0
25, 301, -3, 3, 388, 0
22, 304, -3, 3, 388, 0
19, 307, -3, 3, 388, 0
16, 310, -3, 3, 388, 0
13, 313, -3, 3, 388, 0
10, 316, -3, 3, 388, 0
7, 319, -3, 3, 388, 0
10, 322, 3, 3, 388, 0
13, 325, 3, 3, 388, 0
16, 328, 3, 3, 388, 0
19, 331, 3, 3, 388, 0
22, 334, 3, 3, 388, 0
25, 337, 3, 3, 388, 0
28, 340, 3, 3, 388, 0
31, 343, 3, 3, 388, 0
34, 346, 3, 3, 388, 0
37, 349, 3, 3, 388, 0
40, 352, 3, 3, 388, 0
43, 355, 3, 3, 388, 0
46, 358, 3, 3, 388, 0
49, 361, 3, 3, 388, 0
52, 364, 3, 3, 385, -3
55, 367, 3, 3, 382, -3
58, 370, 3, 3, 379, -3
61, 373, 3, 3, 376, -3
64, 376, 3, 3, 373, -3
67, 379, 3, 3, 370, -3
70, 382, 3, 3, 367, -3
73, 385, 3, 3, 364, -3
76, 388, 3, 3, 361, -3
79, 391, 3, 3, 358, -3
82, 394, 3, 3, 358, 0
85, 397, 3, 3, 358, 0
88, 400, 3, 3, 358, 0
91, 403, 3, 3, 358, 0
94, 406, 3, 3, 358, 0
97, 409, 3, 3, 358, 0
100, 412, 3, 3, 358, 0
103, 415, 3, 3, 358, 0
106, 418, 3, 3, 358, 0
109, 421, 3, 3, 358, 0
112, 424, 3, 3, 358, 0
115, 427, 3, 3, 358, 0
118, 430, 3, 3, 358, 0
121, 433, 3, 3, 358, 0
124, 436, 3, 3, 358, 0
127, 439, 3, 3, 358, 0
130, 442, 3, 3, 358, 0
133, 445, 3, 3, 358, 0
136, 448, 3, 3, 358, 0
139, 451, 3, 3, 358, 0
142, 454, 3, 3, 358, 0
145, 457, 3, 3, 358, 0
148, 460, 3, 3, 358, 0
151, 463, 3, 3, 358, 0
154, 466, 3, 3, 358, 0
157, 469, 3, 3, 358, 0
160, 472, 3, 3, 358, 0
163, 475, 3, 3, 358, 0
166, 478, 3, 3, 358, 0
169, 481, 3, 3, 358, 0
172, 484, 3, 3, 361, 3
175, 487, 3, 3, 364, 3
178, 490, 3, 3, 367, 3
181, 493, 3, 3, 370, 3
184, 496, 3, 3, 373, 3
187, 499, 3, 3, 373, 0
190, 502, 3, 3, 373, 0
193, 505, 3, 3, 373, 0
196, 508, 3, 3, 373, 0
199, 511, 3, 3, 373, 0
202, 514, 3, 3, 373, 0
205, 517, 3, 3, 373, 0
208, 520, 3, 3, 373, 0
211, 523, 3, 3, 370, -3
214, 526, 3, 3, 367, -3
217, 529, 3, 3, 364, -3
220, 532, 3, 3, 361, -3
223, 535, 3, 3, 358, -3
226, 538, 3, 3, 355, -3
229, 541, 3, 3, 355, 0
232, 544, 3, 3, 355, 0
235, 547, 3, 3, 355, 0
238, 550, 3, 3, 355, 0
241, 553, 3, 3, 352, -3
244, 556, 3, 3, 349, -3
247, 559, 3, 3, 346, -3
250, 562, 3, 3, 343, -3
253, 565, 3, 3, 340, -3
256, 568, 3, 3, 337, -3
259, 571, 3, 3, 337, 0
262, 574, 3, 3, 337, 0
265, 577, 3, 3, 337, 0
268, 580, 3, 3, 337, 0
271, 583, 3, 3, 334, -3
274, 586, 3, 3, 331, -3
277, 589, 3, 3, 328, -3
280, 592, 3, 3, 325, -3
283, 589, 3, -3, 322, -3
286, 586, 3, -3, 319, -3
289, 583, 3, -3, 316, -3
292, 580, 3, -3, 313, -3
295, 577, 3, -3, 313, 0
298, 574, 3, -3, 313, 0
301, 571, 3, -3, 313, 0
304, 568, 3, -3, 313, 0
307, 565, 3, -3, 310, -3
310, 562, 3, -3, 307, -3
313, 559, 3, -3, 304, -3
316, 556, 3, -3, 301, -3
319, 553, 3, -3, 298, -3
322, 550, 3, -3, 295, -3
325, 547, 3, -3, 292, -3
328, 544, 3, -3, 292, 0
331, 541, 3, -3, 292, 0
334, 538, 3, -3, 292, 0
337, 535, 3, -3, 292, 0
340, 532, 3, -3, 292, 0
343, 529, 3, -3, 292, 0
346, 526, 3, -3, 292, 0
349, 523, 3, -3, 289, -3
352, 520, 3, -3, 286, -3
355, 517, 3, -3, 283, -3
358, 514, 3, -3, 280, -3
361, 511, 3, -3, 277, -3
364, 508, 3, -3, 277, 0
367, 505, 3, -3, 277, 0
370, 502, 3, -3, 277, 0
373, 499, 3, -3, 277, 0
376, 496, 3, -3, 274, -3
379, 493, 3, -3, 271, -3
382, 490, 3, -3, 268, -3
385, 487, 3, -3, 265, -3
388, 484, 3, -3, 262, -3
391, 481, 3, -3, 259, -3
394, 478, 3, -3, 259, 0
397, 475, 3, -3, 259, 0
400, 472, 3, -3, 259, 0
403, 469, 3, -3, 259, 0
406, 466, 3, -3, 256, -3
409, 463, 3, -3, 253, -3
412, 460, 3, -3, 250, -3
415, 457, 3, -3, 247, -3
418, 454, 3, -3, 244, -3
421, 451, 3, -3, 241, -3
424, 448, 3, -3, 241, 0
427, 445, 3, -3, 241, 0
430, 442, 3, -3, 241, 0
433, 439, 3, -3, 241, 0
436, 436, 3, -3, 241, 0
439, 433, 3, -3, 241, 0
442, 430, 3, -3, 238, -3
445, 427, 3, -3, 235, -3
448, 424, 3, -3, 232, -3
451, 421, 3, -3, 229, -3
454, 418, 3, -3, 226, -3
457, 415, 3, -3, 223, -3
460, 412, 3, -3, 220, -3
463, 409, 3, -3, 220, 0
466, 406, 3, -3, 220, 0
469, 403, 3, -3, 220, 0
472, 400, 3, -3, 220, 0
475, 397, 3, -3, 220, 0
478, 394, 3, -3, 217, -3
481, 391, 3, -3, 214, -3
484, 388, 3, -3, 211, -3
487, 385, 3, -3, 208, -3
490, 382, 3, -3, 205, -3
493, 379, 3, -3, 202, -3
496, 376, 3, -3, 202, 0
499, 373, 3, -3, 202, 0
502, 370, 3, -3, 202, 0
505, 367, 3, -3, 202, 0
508, 364, 3, -3, 202, 0
